true_label,pred_label,confidence,correct
1,1,0.6952204710125591,True
1,0,0.3097677236302873,False
1,0,0.3753851522930197,False
1,1,0.7051487533607598,True
1,1,0.5431493052196094,True
1,0,0.38815862222375197,False
1,0,0.2484547251512638,False
1,1,0.6140015856291634,True
1,0,0.4873367767151947,False
1,0,0.2732794084450075,False
1,0,0.15758131807423267,False
1,0,0.45364385653520894,False
1,0,0.4096619771899945,False
1,0,0.26376723874698327,False
1,0,0.423186665550925,False
1,0,0.21735557638713246,False
1,1,0.686894265941193,True
1,0,0.17763821396118185,False
1,0,0.24637754232522086,False
1,0,0.3357687738934657,False
1,0,0.19250773607043298,False
1,1,0.9326526641483496,True
1,0,0.18537538913096044,False
1,0,0.34008166489758607,False
1,0,0.3594447975303256,False
1,0,0.4001075432112983,False
1,0,0.2927897582477441,False
1,0,0.3063969362055217,False
1,0,0.19115152812094288,False
1,0,0.1070095412243907,False
1,0,0.18030271219246824,False
1,0,0.08268663167315898,False
1,0,0.2514173367272172,False
1,0,0.16359006299735618,False
1,1,0.7276671994309227,True
1,0,0.43575193207479374,False
1,1,0.6405344249461062,True
1,0,0.279191591633443,False
1,1,0.8295680754164119,True
1,0,0.29779914064452706,False
1,0,0.38539656621864865,False
1,0,0.2725970961901835,False
1,1,0.7468510310400016,True
1,0,0.3988079380667498,False
1,0,0.4254319005639148,False
1,0,0.1737264014663996,False
1,0,0.3683521412409503,False
1,0,0.07472656986184491,False
1,0,0.11809179389791781,False
1,0,0.43877855738770083,False
1,0,0.4037625190978134,False
1,0,0.1992651636170162,False
1,0,0.3353415178789775,False
1,0,0.20099403210978628,False
1,0,0.28941426240220713,False
1,0,0.2704780684369729,False
1,0,0.251307396871631,False
1,0,0.4739171387363211,False
1,0,0.3731823583587998,False
1,0,0.10138931729018323,False
1,0,0.476245522573002,False
1,0,0.1465143664472976,False
1,1,0.5931968395748689,True
1,0,0.10642241385713207,False
1,0,0.1837650014914754,False
1,0,0.16517346469773145,False
1,0,0.27271026948665616,False
1,0,0.15165095543223092,False
1,0,0.24906811219207065,False
1,0,0.49107720680243144,False
1,1,0.6187262442629466,True
1,1,0.6636211029849292,True
1,0,0.35282632497141597,False
1,0,0.3139031283560811,False
1,0,0.2684353990088374,False
1,1,0.7671911748184002,True
1,0,0.4005996617285156,False
1,0,0.22369532797117947,False
1,0,0.22541111380857434,False
1,0,0.2995505917024769,False
1,0,0.23079906299189154,False
1,1,0.7428924998399599,True
1,0,0.03346707665299609,False
1,1,0.6515186943104796,True
1,1,0.5601324711436084,True
1,0,0.1848264571673265,False
1,1,0.5694976823997849,True
1,0,0.2233374448417,False
1,0,0.16110646422418173,False
1,0,0.3065427375916234,False
1,0,0.31626904982295245,False
1,0,0.14440443096986688,False
1,1,0.6018053248893371,True
1,0,0.4118732497822523,False
1,1,0.5188222475493458,True
1,0,0.24654921230912005,False
1,0,0.30640697640122916,False
1,1,0.569876157827789,True
1,0,0.2660122459447262,False
1,0,0.3145138153395955,False
1,0,0.27495617283617413,False
1,1,0.5255998666270697,True
1,0,0.46892915849935246,False
1,0,0.4925173336710075,False
1,0,0.3005984359657167,False
1,0,0.023442583115823017,False
1,0,0.38282678384560453,False
1,0,0.25672626480248123,False
1,0,0.11533253737288186,False
1,0,0.3895584169984981,False
1,1,0.5792642178633379,True
1,0,0.22930486780412018,False
1,1,0.6618926114693165,True
1,0,0.1437928339579995,False
1,0,0.19732432958340368,False
1,0,0.20543176580100234,False
1,0,0.16604395042245243,False
1,1,0.7980114178371135,True
1,1,0.9018569765659133,True
1,0,0.45535408281059886,False
1,1,0.94671109483964,True
1,0,0.09722906779945645,False
1,1,0.6881161220466294,True
1,0,0.25753123515376336,False
1,1,0.7118862821500679,True
1,1,0.5386592702463345,True
1,0,0.44959030406274186,False
1,0,0.22929140101679932,False
1,0,0.2234032753775438,False
1,0,0.10056083570198761,False
1,0,0.11275446287609663,False
1,0,0.2315644701593048,False
1,0,0.34254354608790316,False
1,0,0.20657121139652226,False
1,1,0.5783238376332808,True
1,0,0.2600505634749044,False
1,0,0.32964003069242886,False
1,0,0.2286314634634887,False
1,0,0.10388929406438381,False
1,0,0.08810395930931017,False
1,0,0.40874327410255146,False
1,0,0.3154441802833669,False
1,0,0.17389901489390802,False
1,0,0.3891757389820157,False
1,0,0.4421406183213741,False
1,1,0.8007963830405191,True
1,0,0.2673633202305384,False
1,1,0.6312785909678467,True
1,0,0.4084515339605394,False
1,0,0.11890865523348867,False
1,1,0.6351872525889793,True
1,1,0.9107278519218316,True
1,0,0.15787486803314082,False
1,0,0.10028400013970512,False
1,0,0.2728921786116025,False
1,0,0.2506385990248891,False
1,0,0.18031726781721294,False
1,1,0.5276411400100842,True
1,1,0.620822620499911,True
1,0,0.28121976793616144,False
1,1,0.7647068830855293,True
1,0,0.32597364068378065,False
1,0,0.18125868767585204,False
1,0,0.29510066065766327,False
1,0,0.4803817080096752,False
1,0,0.12463879728828055,False
1,1,0.5674123888805895,True
1,0,0.06408704886339119,False
1,0,0.16764513749461346,False
1,1,0.5169998553622761,True
1,0,0.17549576883942136,False
1,0,0.33721103752400006,False
1,0,0.20787726998738829,False
1,0,0.07682095203621858,False
1,0,0.23196143171083922,False
1,0,0.08831425441461034,False
1,0,0.25448650994353067,False
1,0,0.06554989644142317,False
1,0,0.4626626957393618,False
1,0,0.2682613894387215,False
1,0,0.32067672607310094,False
1,1,0.5118134167163508,True
1,0,0.04806537355005356,False
1,0,0.04428717298058727,False
1,0,0.06495381258165026,False
1,1,0.5888946873038685,True
1,0,0.3859803273609433,False
1,1,0.7773284882939632,True
1,0,0.14351866868676258,False
1,1,0.8394006402740165,True
1,0,0.09409256407275561,False
1,0,0.4504863447829178,False
1,0,0.1146693198066654,False
1,1,0.5962475560971152,True
1,0,0.05249095173110271,False
1,0,0.4234135387387542,False
1,0,0.24948993023530186,False
1,0,0.09697206138041072,False
1,0,0.09325920839430661,False
1,0,0.47155506533567143,False
1,0,0.35920014095704034,False
1,0,0.2910574327206213,False
1,0,0.18917995717758834,False
1,0,0.28299470379328306,False
1,0,0.4420217618462593,False
1,0,0.1649903855399294,False
1,0,0.1261282761224781,False
1,0,0.12413479818735279,False
1,0,0.35133511894826613,False
1,0,0.307873868092145,False
1,0,0.32484811759656146,False
1,0,0.2196524722879207,False
1,0,0.4638719070976379,False
1,0,0.22202505449227167,False
1,0,0.1109216133975696,False
1,0,0.4206934932310609,False
1,0,0.40515527758475045,False
1,0,0.09457786701524164,False
1,0,0.18936065577404737,False
1,1,0.6610188996442269,True
1,1,0.5211946239575478,True
1,1,0.6551578261913864,True
1,1,0.658018568094505,True
1,0,0.17810007626411142,False
1,0,0.2154759662436153,False
1,1,0.6239274273378459,True
1,0,0.2940262001298936,False
1,0,0.04464785504825617,False
1,0,0.16328454000741308,False
1,1,0.7769997808975155,True
1,0,0.23232314987044872,False
1,1,0.6384984813344089,True
1,0,0.35994164962968533,False
1,0,0.40456482813525985,False
1,0,0.1477852437981689,False
1,0,0.4770477332388119,False
1,0,0.28846363019236837,False
1,1,0.7424353275000823,True
1,0,0.3575916418793975,False
1,0,0.1673945899913623,False
1,0,0.33037727905201225,False
1,1,0.9052535314642391,True
1,1,0.8700545956077254,True
1,1,0.9107939404721853,True
1,0,0.33158852839537145,False
1,0,0.41327983839441085,False
1,1,0.5496602026051353,True
1,0,0.4667851660885767,False
1,0,0.10638026360835638,False
1,0,0.08983980768123721,False
1,0,0.26903896142655065,False
1,0,0.304421313323268,False
1,0,0.3967429623993572,False
1,0,0.22718544080972394,False
1,0,0.16111034593093335,False
1,0,0.24861245140516378,False
1,0,0.31674008438684526,False
1,0,0.27571757545597575,False
1,0,0.21812122401165696,False
1,0,0.3453679161387111,False
1,0,0.2038221686392912,False
1,1,0.5990989826588118,True
1,0,0.11477467901608719,False
1,1,0.5534240304604543,True
1,0,0.38323799127615193,False
1,0,0.08771853616760907,False
1,0,0.15414755037718647,False
1,1,0.5184729762371585,True
1,0,0.22140535106260242,False
1,0,0.08048857154527238,False
1,0,0.43413262573895045,False
1,1,0.5563158346798537,True
1,1,0.6834806696412289,True
1,0,0.209898893976878,False
1,0,0.1047551917544692,False
1,0,0.31607826054029686,False
1,0,0.053314440219953727,False
1,0,0.47848596169836194,False
1,0,0.20712680924790194,False
1,0,0.25621702159836923,False
1,0,0.20200102036241005,False
1,0,0.4310027408216469,False
1,0,0.12840533216989408,False
1,0,0.032473006206708094,False
1,0,0.059840708383514345,False
1,0,0.19530839979991274,False
1,0,0.04123235714094536,False
1,0,0.36664995209560214,False
1,0,0.409081612636231,False
1,1,0.6117688918483045,True
1,0,0.15996237335498467,False
1,0,0.05041272604160843,False
1,0,0.38763088243444366,False
1,0,0.3707736804178917,False
1,0,0.3628687427972312,False
1,1,0.8682266753903787,True
1,0,0.27340279451325933,False
1,0,0.0760945416085641,False
1,0,0.1103061944314124,False
1,0,0.4391421490469673,False
1,0,0.0922525289967971,False
1,0,0.4244292551467201,False
1,1,0.9681557585471898,True
1,0,0.11538054656926755,False
1,0,0.4511632734597824,False
1,1,0.6233308179873509,True
1,1,0.747858966097559,True
1,0,0.2735402876187098,False
1,0,0.18833096363129365,False
1,0,0.4725698304772633,False
1,0,0.11368050971034052,False
1,0,0.14073927814582474,False
1,0,0.1416063208198808,False
1,0,0.2794866415254347,False
1,0,0.26829282200231785,False
1,0,0.2286677232942327,False
1,0,0.388008746080968,False
1,0,0.3757827163147555,False
1,0,0.37900593546322026,False
1,0,0.12568134220735577,False
1,0,0.3117658814919988,False
1,0,0.14503344100231216,False
1,0,0.4198270761949464,False
1,1,0.6232347887775478,True
1,0,0.2772309154933655,False
1,0,0.20605861229484626,False
1,0,0.46220436720575553,False
1,0,0.07538606123316816,False
1,1,0.6914841446385787,True
1,0,0.1522694772674325,False
1,0,0.22858502632625152,False
1,0,0.35918548761030245,False
1,0,0.3827514084346404,False
1,0,0.41302924977622063,False
1,0,0.30244873903909525,False
1,0,0.4161936373521107,False
1,0,0.499897434892165,False
1,1,0.7908852653708658,True
1,0,0.2559226832647529,False
1,0,0.12152311345005531,False
1,0,0.3328200967103856,False
1,0,0.057289456167717814,False
1,1,0.5292006848479518,True
1,0,0.27508812126234533,False
1,0,0.06651012352889725,False
1,0,0.17402913162442965,False
1,0,0.3299269652884974,False
1,0,0.4260797478602601,False
1,1,0.6213683994309773,True
1,1,0.7734950199989387,True
1,1,0.693110636814287,True
1,1,0.5085193966306435,True
1,1,0.7808361575839533,True
1,0,0.38033765643281425,False
1,0,0.2040047480348693,False
1,0,0.32580596346892055,False
1,0,0.3488754859846148,False
1,0,0.13757182188895212,False
1,0,0.16167761533360755,False
1,0,0.10663188223224464,False
1,0,0.12481947424579991,False
1,1,0.7781082804092764,True
1,1,0.5314605394550677,True
1,0,0.3194472994919663,False
1,0,0.10329879290664497,False
1,0,0.17900058426306442,False
1,0,0.3246922306988775,False
1,0,0.2707867013819343,False
1,0,0.277192366728832,False
1,0,0.2283198763535221,False
1,0,0.1628970861281106,False
1,1,0.6492264853641516,True
1,1,0.6277122945676816,True
1,0,0.3702161893715134,False
1,0,0.42365092719460556,False
1,1,0.8756590514658555,True
1,1,0.5316060157698769,True
1,0,0.08165048049748574,False
1,0,0.39518425581676525,False
1,0,0.28148360741852024,False
1,0,0.08596363054104181,False
1,0,0.12608566463928625,False
1,0,0.12719508877368124,False
1,0,0.25586172430432913,False
1,0,0.25375254029844735,False
1,1,0.5394445089370321,True
1,1,0.6419565515788465,True
1,0,0.3239610125970586,False
1,0,0.2504072405901258,False
1,0,0.13633290291789293,False
1,0,0.07267075216826528,False
1,1,0.5166485417948572,True
1,0,0.12144285252184273,False
1,1,0.843832403346606,True
1,1,0.5750709844882579,True
1,0,0.27549975908064794,False
1,0,0.3227197618606489,False
1,0,0.2461017725450272,False
1,0,0.07824885704849094,False
1,0,0.2666510203485792,False
1,1,0.6231186064916219,True
1,0,0.252001645903705,False
1,0,0.49032203602752344,False
1,0,0.14817509351072078,False
1,0,0.42292816406602224,False
1,0,0.26076295043939407,False
1,1,0.5019727497040277,True
1,0,0.16404277315194396,False
1,1,0.8365514729476956,True
1,0,0.21298639363484193,False
1,0,0.41185760850600134,False
1,0,0.31073286278258727,False
1,0,0.23202891634043654,False
1,1,0.7260435166072077,True
1,0,0.28415349884572993,False
1,0,0.07999880127910565,False
1,0,0.4859454607674019,False
1,0,0.1152242250863107,False
1,0,0.4058835169673716,False
1,1,0.5599309427978446,True
1,0,0.26477950160871494,False
1,0,0.3681536859811992,False
